#AddPrincipalToRole,containerClass,containerName,role,principalNameOrDN,serviceName,useSharedTeam
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GEM,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,项目经理,60000012,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,项目助理,60002827,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,市场代表,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,销售代表,60004019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,PMO,60007040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,EE系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,软件工程师,60001037,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,测试工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,电芯PM,60002269,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,制造代表,60000321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,设备工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,物料控制专员,60000879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,生产主管,60000321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,财务代表,60000647,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,客服代表,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,售后工程师,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,QGJ,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,项目助理,60000281,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,项目助理,60000156,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,销售代表,60000883,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,软件工程师,60004880,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,硬件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,结构工程师,60008817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,设备工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,生产主管,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,财务代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,售后工程师,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GXB,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,项目助理,60000281,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,销售代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,系统工程师,60000437,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,软件工程师,60004880,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,硬件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,结构工程师,60008817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,设备工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,生产主管,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,财务代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,售后工程师,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,TCT,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,项目助理,60000281,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,销售代表,60001988,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,软件工程师,60004880,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,硬件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,结构工程师,60008817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,设备工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,生产主管,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,财务代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,售后工程师,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GDR,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,项目经理,60001022,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,项目助理,60002829,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,市场代表,60008321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,销售代表,60008321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,产品安全工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,开发代表,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,系统工程师,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,软件工程师,60007077,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,硬件工程师,60004945,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,元器件工程师,60004945,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,线束工程师,60006088,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,结构工程师,60000227,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,认证工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,热管理&仿真工程师,60002702,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,测试工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,产品数据工程师,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,制造代表,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,设备工程师,60004888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,工业工程师,60000667,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,物料控制专员,60002831,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,物料控制专员,60000129,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,物料控制专员,60005912,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,生产主管,60000076,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,采购代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,财务代表,60000647,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,商务专员,60008321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,售后工程师,60004572,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,COG,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,项目助理,60000312,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,销售代表,60001988,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,软件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,结构工程师,60000227,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,认证工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,测试工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,电芯PM,60002269,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,HAB,设备工程师,60001334,,
